id,vote_yes,bid,wet_percent,conseq_none,yea_say,province,income_group,age_group,education_group,gender,age_gender
15865,0,15,20%,0,0,Alberta,"$75,000-$99,999",35 to 54 years,Vocational/Trade/Technical School,Man,35 to 54 years_Man
15883,0,250,20%,0,0,Alberta,"$100,000-$124,999",35 to 54 years,Some University/College,Man,35 to 54 years_Man
15915,1,865,20%,0,0,Alberta,"$150,000 and over",35 to 54 years,Bachelors degree,Man,35 to 54 years_Man
15999,0,250,20%,1,0,Alberta,"$125,000-$149,999",55 and over,Advanced degree,Man,55 and over_Man
16011,0,865,10%,0,0,Alberta,"$75,000-$99,999",18 to 34 years,Advanced degree,Woman,18 to 34 years_Woman
16077,1,125,20%,0,0,Manitoba,"$75,000-$99,999",35 to 54 years,Advanced degree,Woman,35 to 54 years_Woman
16092,1,430,20%,1,0,Alberta,"$125,000-$149,999",55 and over,Bachelors degree,Woman,55 and over_Woman
16133,0,865,10%,1,0,Manitoba,"$100,000-$124,999",18 to 34 years,Bachelors degree,Woman,18 to 34 years_Woman
16139,1,430,20%,0,1,Alberta,"$75,000-$99,999",55 and over,Bachelors degree,Woman,55 and over_Woman
16152,1,50,10%,0,0,Alberta,"$75,000-$99,999",35 to 54 years,Bachelors degree,Woman,35 to 54 years_Woman
16203,0,15,10%,0,0,Alberta,Missing,35 to 54 years,High school or less,Woman,35 to 54 years_Woman
16321,0,865,20%,1,0,Alberta,"$125,000-$149,999",18 to 34 years,Bachelors degree,Woman,18 to 34 years_Woman
16347,1,250,10%,0,0,Alberta,"$75,000-$99,999",18 to 34 years,Advanced degree,Woman,18 to 34 years_Woman
16372,0,865,20%,0,0,Manitoba,"$50,000-$74,999",55 and over,Some University/College,Man,55 and over_Man
16412,1,15,10%,0,0,Alberta,Missing,55 and over,High school or less,Woman,55 and over_Woman
16457,0,250,20%,0,0,Manitoba,"$0-$25,000",35 to 54 years,Some University/College,Woman,35 to 54 years_Woman
16467,1,15,20%,0,0,Alberta,"$150,000 and over",35 to 54 years,Advanced degree,Woman,35 to 54 years_Woman
16478,1,865,20%,0,0,Alberta,Missing,35 to 54 years,Advanced degree,Man,35 to 54 years_Man
16480,0,50,10%,1,0,Alberta,"$0-$25,000",35 to 54 years,Vocational/Trade/Technical School,Man,35 to 54 years_Man
16500,1,15,10%,0,0,Alberta,"$25,000-$49,999",18 to 34 years,Bachelors degree,Woman,18 to 34 years_Woman
16513,0,50,10%,0,0,Alberta,"$100,000-$124,999",35 to 54 years,Bachelors degree,Woman,35 to 54 years_Woman
16555,1,125,20%,0,1,Manitoba,"$100,000-$124,999",18 to 34 years,Bachelors degree,Man,18 to 34 years_Man
16597,0,50,20%,1,0,Alberta,"$150,000 and over",35 to 54 years,Bachelors degree,Woman,35 to 54 years_Woman
16709,0,250,10%,0,0,Alberta,"$75,000-$99,999",35 to 54 years,Some University/College,Man,35 to 54 years_Man
16736,0,15,20%,0,0,Manitoba,Missing,35 to 54 years,Advanced degree,Woman,35 to 54 years_Woman
16752,0,15,10%,1,0,Alberta,"$50,000-$74,999",35 to 54 years,Some University/College,Man,35 to 54 years_Man
16766,1,50,20%,1,0,Manitoba,"$125,000-$149,999",35 to 54 years,Advanced degree,Woman,35 to 54 years_Woman
16782,0,430,20%,0,0,Alberta,"$0-$25,000",18 to 34 years,Bachelors degree,Woman,18 to 34 years_Woman
16809,1,250,10%,0,0,Manitoba,"$25,000-$49,999",55 and over,High school or less,Man,55 and over_Man
16837,0,865,10%,0,0,Alberta,"$50,000-$74,999",35 to 54 years,Some University/College,Man,35 to 54 years_Man
16851,1,865,20%,0,0,Alberta,"$50,000-$74,999",18 to 34 years,Advanced degree,Man,18 to 34 years_Man
16853,1,125,20%,0,0,Manitoba,"$75,000-$99,999",55 and over,Advanced degree,Woman,55 and over_Woman
16892,1,430,10%,0,0,Alberta,"$75,000-$99,999",35 to 54 years,Bachelors degree,Man,35 to 54 years_Man
16894,1,250,10%,1,1,Alberta,"$25,000-$49,999",35 to 54 years,Vocational/Trade/Technical School,Man,35 to 54 years_Man
16905,1,50,20%,0,0,Manitoba,"$100,000-$124,999",55 and over,Some University/College,Woman,55 and over_Woman
16922,0,250,10%,0,0,Alberta,"$50,000-$74,999",18 to 34 years,High school or less,Woman,18 to 34 years_Woman
16924,0,865,20%,0,0,Manitoba,"$150,000 and over",35 to 54 years,Advanced degree,Woman,35 to 54 years_Woman
16986,0,50,20%,1,0,Manitoba,Missing,35 to 54 years,Advanced degree,Man,35 to 54 years_Man
17054,1,430,20%,0,0,Manitoba,"$150,000 and over",35 to 54 years,Some University/College,Man,35 to 54 years_Man
17073,1,250,20%,0,0,Alberta,"$75,000-$99,999",35 to 54 years,Some University/College,Woman,35 to 54 years_Woman
17094,1,50,20%,1,0,Alberta,"$150,000 and over",55 and over,Advanced degree,Man,55 and over_Man
17157,1,50,20%,0,0,Alberta,"$50,000-$74,999",35 to 54 years,High school or less,Man,35 to 54 years_Man
17187,1,50,20%,0,0,Alberta,"$0-$25,000",18 to 34 years,Bachelors degree,Woman,18 to 34 years_Woman
17200,1,15,20%,0,0,Alberta,Missing,55 and over,Bachelors degree,Woman,55 and over_Woman
17225,1,430,20%,0,0,Manitoba,"$75,000-$99,999",55 and over,Some University/College,Man,55 and over_Man
17263,0,865,20%,0,0,Alberta,"$50,000-$74,999",18 to 34 years,Vocational/Trade/Technical School,Woman,18 to 34 years_Woman
17293,1,15,20%,0,1,Manitoba,"$100,000-$124,999",55 and over,Some University/College,Man,55 and over_Man
17341,0,430,10%,0,0,Manitoba,"$75,000-$99,999",55 and over,Vocational/Trade/Technical School,Woman,55 and over_Woman
17352,1,15,10%,0,0,Alberta,"$150,000 and over",18 to 34 years,Advanced degree,Woman,18 to 34 years_Woman
17371,1,50,10%,0,1,Alberta,"$150,000 and over",18 to 34 years,Vocational/Trade/Technical School,Man,18 to 34 years_Man
17373,0,430,10%,0,0,Alberta,"$100,000-$124,999",55 and over,Advanced degree,Man,55 and over_Man
17410,0,865,10%,0,0,Alberta,"$125,000-$149,999",18 to 34 years,High school or less,Woman,18 to 34 years_Woman
17419,0,865,10%,1,0,Manitoba,"$100,000-$124,999",35 to 54 years,Bachelors degree,Woman,35 to 54 years_Woman
17438,1,50,20%,1,0,Alberta,"$150,000 and over",55 and over,Some University/College,Woman,55 and over_Woman
17446,1,250,20%,0,1,Manitoba,"$150,000 and over",55 and over,Some University/College,Man,55 and over_Man
17471,1,50,10%,0,1,Manitoba,"$75,000-$99,999",35 to 54 years,Some University/College,Woman,35 to 54 years_Woman
17475,1,125,10%,0,0,Alberta,"$75,000-$99,999",18 to 34 years,Advanced degree,Woman,18 to 34 years_Woman
17490,1,250,10%,0,0,Alberta,"$50,000-$74,999",55 and over,Some University/College,Woman,55 and over_Woman
17517,0,865,20%,1,0,Alberta,"$50,000-$74,999",55 and over,Advanced degree,Woman,55 and over_Woman
17520,1,15,20%,0,0,Alberta,"$75,000-$99,999",55 and over,Advanced degree,Woman,55 and over_Woman
17534,1,430,10%,0,0,Alberta,"$50,000-$74,999",55 and over,Vocational/Trade/Technical School,Woman,55 and over_Woman
17563,0,865,10%,1,0,Alberta,"$150,000 and over",55 and over,Bachelors degree,Woman,55 and over_Woman
17580,1,50,20%,0,1,Alberta,"$0-$25,000",55 and over,High school or less,Woman,55 and over_Woman
17626,0,430,20%,1,0,Manitoba,"$50,000-$74,999",35 to 54 years,Some University/College,Man,35 to 54 years_Man
17659,1,50,20%,0,0,Manitoba,"$100,000-$124,999",55 and over,Advanced degree,Woman,55 and over_Woman
17669,0,15,20%,1,0,Alberta,"$75,000-$99,999",55 and over,Vocational/Trade/Technical School,Man,55 and over_Man
17691,1,250,10%,1,0,Manitoba,"$75,000-$99,999",55 and over,Bachelors degree,Woman,55 and over_Woman
17742,1,125,10%,0,0,Manitoba,"$100,000-$124,999",18 to 34 years,Bachelors degree,Woman,18 to 34 years_Woman
17746,1,15,20%,0,0,Alberta,"$150,000 and over",35 to 54 years,Advanced degree,Woman,35 to 54 years_Woman
17798,0,430,20%,0,0,Alberta,"$100,000-$124,999",55 and over,Advanced degree,Man,55 and over_Man
17800,0,50,20%,1,0,Manitoba,Missing,18 to 34 years,Some University/College,Woman,18 to 34 years_Woman
17821,0,865,20%,0,0,Manitoba,Missing,55 and over,Some University/College,Man,55 and over_Man
17849,1,250,20%,1,0,Alberta,"$150,000 and over",35 to 54 years,Bachelors degree,Woman,35 to 54 years_Woman
17850,1,430,20%,0,1,Saskatchewan,"$25,000-$49,999",55 and over,Vocational/Trade/Technical School,Woman,55 and over_Woman
17876,0,125,20%,0,0,Alberta,"$150,000 and over",35 to 54 years,Some University/College,Woman,35 to 54 years_Woman
17903,1,430,10%,1,0,Alberta,"$75,000-$99,999",55 and over,Bachelors degree,Man,55 and over_Man
17912,1,865,20%,0,0,Alberta,Missing,55 and over,Advanced degree,Woman,55 and over_Woman
18013,0,430,10%,1,0,Alberta,Missing,35 to 54 years,Advanced degree,Man,35 to 54 years_Man
18033,0,430,10%,1,0,Manitoba,Missing,35 to 54 years,High school or less,Woman,35 to 54 years_Woman
18059,1,250,20%,0,1,Alberta,"$150,000 and over",35 to 54 years,Bachelors degree,Woman,35 to 54 years_Woman
18062,1,50,10%,0,0,Manitoba,"$75,000-$99,999",35 to 54 years,Bachelors degree,Woman,35 to 54 years_Woman
18067,1,865,10%,0,0,Alberta,"$100,000-$124,999",55 and over,Bachelors degree,Man,55 and over_Man
18112,1,865,10%,0,0,Alberta,Missing,55 and over,Advanced degree,Man,55 and over_Man
18226,0,250,20%,0,0,Alberta,"$25,000-$49,999",35 to 54 years,Bachelors degree,Man,35 to 54 years_Man
18310,1,15,20%,0,0,Alberta,"$100,000-$124,999",18 to 34 years,Vocational/Trade/Technical School,Man,18 to 34 years_Man
18336,1,250,10%,0,0,Alberta,"$100,000-$124,999",55 and over,Vocational/Trade/Technical School,Man,55 and over_Man
18391,1,125,10%,1,0,Alberta,"$75,000-$99,999",18 to 34 years,Bachelors degree,Woman,18 to 34 years_Woman
18422,1,50,20%,1,0,Manitoba,"$100,000-$124,999",35 to 54 years,Some University/College,Man,35 to 54 years_Man
18456,0,430,10%,0,0,Alberta,"$125,000-$149,999",55 and over,Some University/College,Woman,55 and over_Woman
18468,0,250,20%,0,0,Alberta,"$50,000-$74,999",35 to 54 years,Bachelors degree,Man,35 to 54 years_Man
18483,0,50,20%,0,0,Alberta,"$50,000-$74,999",35 to 54 years,Advanced degree,Woman,35 to 54 years_Woman
18491,0,865,10%,0,0,Alberta,Missing,18 to 34 years,Vocational/Trade/Technical School,Man,18 to 34 years_Man
18527,0,250,10%,0,0,Alberta,"$125,000-$149,999",35 to 54 years,Advanced degree,Man,35 to 54 years_Man
18529,0,865,20%,1,0,Manitoba,Missing,35 to 54 years,High school or less,Woman,35 to 54 years_Woman
18562,1,15,10%,1,0,Alberta,"$150,000 and over",55 and over,Some University/College,Man,55 and over_Man
18581,0,50,10%,0,0,Manitoba,"$50,000-$74,999",35 to 54 years,Bachelors degree,Man,35 to 54 years_Man
18650,0,430,20%,1,0,Manitoba,"$100,000-$124,999",35 to 54 years,Advanced degree,Woman,35 to 54 years_Woman
18684,0,250,20%,1,0,Manitoba,"$25,000-$49,999",55 and over,Some University/College,Woman,55 and over_Woman
18706,1,15,20%,0,0,Alberta,"$75,000-$99,999",55 and over,Vocational/Trade/Technical School,Man,55 and over_Man
18752,1,250,20%,1,1,Alberta,"$0-$25,000",35 to 54 years,High school or less,Man,35 to 54 years_Man
18753,1,15,20%,0,0,Manitoba,"$150,000 and over",55 and over,Bachelors degree,Man,55 and over_Man
18759,0,430,10%,1,0,Manitoba,"$50,000-$74,999",55 and over,Some University/College,Man,55 and over_Man
18784,1,125,10%,1,1,Manitoba,"$75,000-$99,999",35 to 54 years,Bachelors degree,Woman,35 to 54 years_Woman
18800,0,50,10%,1,0,Manitoba,"$25,000-$49,999",55 and over,Some University/College,Man,55 and over_Man
18839,1,50,20%,0,0,Manitoba,"$75,000-$99,999",35 to 54 years,Bachelors degree,Man,35 to 54 years_Man
18853,0,250,10%,0,0,Alberta,Missing,35 to 54 years,Vocational/Trade/Technical School,Man,35 to 54 years_Man
18862,1,250,10%,0,0,Manitoba,"$25,000-$49,999",35 to 54 years,Vocational/Trade/Technical School,Woman,35 to 54 years_Woman
18881,1,250,20%,0,0,Alberta,"$150,000 and over",18 to 34 years,Advanced degree,Woman,18 to 34 years_Woman
18899,0,430,20%,0,0,Alberta,"$0-$25,000",55 and over,High school or less,Woman,55 and over_Woman
18914,0,125,10%,0,0,Manitoba,"$100,000-$124,999",35 to 54 years,Vocational/Trade/Technical School,Man,35 to 54 years_Man
18917,0,430,10%,1,0,Manitoba,Missing,55 and over,Advanced degree,Woman,55 and over_Woman
18955,0,50,20%,0,0,Alberta,"$75,000-$99,999",35 to 54 years,Some University/College,Woman,35 to 54 years_Woman
18963,1,50,10%,1,0,Manitoba,"$150,000 and over",55 and over,Advanced degree,Man,55 and over_Man
18972,0,865,10%,1,0,Alberta,"$75,000-$99,999",55 and over,Some University/College,Woman,55 and over_Woman
18985,1,430,10%,1,1,Manitoba,"$125,000-$149,999",55 and over,Advanced degree,Woman,55 and over_Woman
19060,1,50,20%,0,0,Alberta,"$150,000 and over",35 to 54 years,Some University/College,Woman,35 to 54 years_Woman
19070,0,430,20%,1,0,Alberta,"$100,000-$124,999",18 to 34 years,Advanced degree,Woman,18 to 34 years_Woman
19084,0,125,10%,0,0,Alberta,Missing,55 and over,Some University/College,Woman,55 and over_Woman
19088,1,125,10%,0,0,Alberta,"$150,000 and over",18 to 34 years,Bachelors degree,Woman,18 to 34 years_Woman
19092,1,50,10%,0,1,Alberta,"$25,000-$49,999",55 and over,Vocational/Trade/Technical School,Woman,55 and over_Woman
19099,1,125,10%,0,0,Alberta,"$50,000-$74,999",35 to 54 years,Bachelors degree,Man,35 to 54 years_Man
19102,1,250,20%,0,0,Manitoba,"$50,000-$74,999",55 and over,Bachelors degree,Woman,55 and over_Woman
19111,1,15,20%,0,0,Manitoba,"$25,000-$49,999",55 and over,Vocational/Trade/Technical School,Woman,55 and over_Woman
19115,1,50,10%,0,0,Alberta,"$25,000-$49,999",35 to 54 years,Vocational/Trade/Technical School,Woman,35 to 54 years_Woman
19120,0,125,20%,0,0,Manitoba,"$100,000-$124,999",35 to 54 years,Advanced degree,Man,35 to 54 years_Man
19125,1,865,10%,0,0,Manitoba,"$50,000-$74,999",55 and over,Some University/College,Woman,55 and over_Woman
19126,0,15,20%,0,0,Alberta,"$75,000-$99,999",18 to 34 years,Bachelors degree,Woman,18 to 34 years_Woman
19129,0,250,20%,0,0,Manitoba,"$100,000-$124,999",55 and over,Some University/College,Woman,55 and over_Woman
19130,1,250,20%,0,0,Manitoba,"$75,000-$99,999",55 and over,Vocational/Trade/Technical School,Woman,55 and over_Woman
19154,0,125,10%,0,0,Manitoba,Missing,18 to 34 years,Advanced degree,Woman,18 to 34 years_Woman
19171,1,430,20%,0,0,Manitoba,Missing,55 and over,Advanced degree,Woman,55 and over_Woman
19181,0,250,10%,0,0,Manitoba,"$25,000-$49,999",55 and over,High school or less,Woman,55 and over_Woman
19188,1,50,20%,0,0,Manitoba,Missing,55 and over,High school or less,Woman,55 and over_Woman
19215,1,430,10%,0,0,Manitoba,"$50,000-$74,999",55 and over,Vocational/Trade/Technical School,Woman,55 and over_Woman
19268,0,15,20%,0,0,Manitoba,Missing,55 and over,Bachelors degree,Woman,55 and over_Woman
19273,0,250,10%,1,0,Alberta,"$50,000-$74,999",18 to 34 years,Advanced degree,Man,18 to 34 years_Man
19274,0,865,20%,1,0,Alberta,"$150,000 and over",35 to 54 years,Vocational/Trade/Technical School,Man,35 to 54 years_Man
19282,0,250,10%,1,0,Alberta,"$50,000-$74,999",55 and over,High school or less,Woman,55 and over_Woman
19313,1,430,10%,0,1,Manitoba,"$25,000-$49,999",55 and over,High school or less,Man,55 and over_Man
19318,1,50,10%,0,1,Alberta,"$125,000-$149,999",55 and over,Advanced degree,Woman,55 and over_Woman
19343,1,50,20%,0,1,Manitoba,Missing,35 to 54 years,Bachelors degree,Man,35 to 54 years_Man
19347,0,250,20%,1,0,Alberta,"$25,000-$49,999",55 and over,High school or less,Woman,55 and over_Woman
19381,1,250,10%,0,1,Alberta,"$25,000-$49,999",55 and over,Some University/College,Man,55 and over_Man
19396,1,430,10%,0,0,Saskatchewan,"$100,000-$124,999",35 to 54 years,Some University/College,Woman,35 to 54 years_Woman
19405,1,250,20%,0,0,Manitoba,"$75,000-$99,999",55 and over,Bachelors degree,Man,55 and over_Man
19413,0,430,10%,0,0,Alberta,"$100,000-$124,999",35 to 54 years,Bachelors degree,Man,35 to 54 years_Man
19417,0,50,20%,1,0,Manitoba,"$150,000 and over",35 to 54 years,Advanced degree,Man,35 to 54 years_Man
19434,0,250,10%,1,0,Alberta,"$100,000-$124,999",35 to 54 years,Vocational/Trade/Technical School,Woman,35 to 54 years_Woman
19441,1,125,10%,0,0,Alberta,"$125,000-$149,999",35 to 54 years,Bachelors degree,Woman,35 to 54 years_Woman
19485,1,865,20%,0,0,Manitoba,"$75,000-$99,999",55 and over,Vocational/Trade/Technical School,Man,55 and over_Man
19493,0,125,10%,1,0,Manitoba,"$50,000-$74,999",55 and over,Advanced degree,Woman,55 and over_Woman
19500,0,430,20%,1,0,Alberta,"$25,000-$49,999",18 to 34 years,Bachelors degree,Man,18 to 34 years_Man
19520,0,430,20%,0,0,Manitoba,"$125,000-$149,999",35 to 54 years,Bachelors degree,Man,35 to 54 years_Man
19531,0,15,10%,0,0,Manitoba,"$50,000-$74,999",55 and over,Advanced degree,Woman,55 and over_Woman
19535,1,50,10%,0,0,Alberta,"$50,000-$74,999",18 to 34 years,Some University/College,Man,18 to 34 years_Man
19545,0,250,10%,0,0,Alberta,"$150,000 and over",35 to 54 years,Advanced degree,Man,35 to 54 years_Man
19551,1,15,20%,0,0,Manitoba,"$150,000 and over",35 to 54 years,Bachelors degree,Man,35 to 54 years_Man
19559,1,15,10%,0,0,Alberta,Missing,35 to 54 years,Advanced degree,Woman,35 to 54 years_Woman
19562,0,430,10%,1,0,Alberta,"$150,000 and over",35 to 54 years,Bachelors degree,Woman,35 to 54 years_Woman
19598,0,15,10%,0,0,Alberta,Missing,55 and over,Bachelors degree,Man,55 and over_Man
19605,0,865,20%,0,0,Manitoba,"$50,000-$74,999",55 and over,Bachelors degree,Woman,55 and over_Woman
19636,1,250,20%,1,0,Alberta,"$100,000-$124,999",18 to 34 years,Bachelors degree,Man,18 to 34 years_Man
19650,1,865,20%,0,1,Manitoba,"$25,000-$49,999",55 and over,Vocational/Trade/Technical School,Woman,55 and over_Woman
19654,0,125,20%,0,0,Manitoba,"$25,000-$49,999",55 and over,High school or less,Woman,55 and over_Woman
19685,1,15,20%,0,0,Alberta,Missing,55 and over,High school or less,Man,55 and over_Man
19707,0,865,20%,0,0,Alberta,"$25,000-$49,999",35 to 54 years,High school or less,Woman,35 to 54 years_Woman
19722,0,430,20%,1,0,Alberta,"$125,000-$149,999",35 to 54 years,Bachelors degree,Man,35 to 54 years_Man
19745,0,430,10%,0,0,Alberta,"$50,000-$74,999",18 to 34 years,Bachelors degree,Man,18 to 34 years_Man
19752,1,125,10%,1,1,Alberta,"$150,000 and over",35 to 54 years,Advanced degree,Woman,35 to 54 years_Woman
19786,0,250,10%,1,0,Manitoba,"$150,000 and over",35 to 54 years,Vocational/Trade/Technical School,Man,35 to 54 years_Man
19797,0,250,10%,1,0,Alberta,Missing,35 to 54 years,Bachelors degree,Woman,35 to 54 years_Woman
19798,0,250,10%,0,0,Alberta,"$50,000-$74,999",55 and over,Some University/College,Man,55 and over_Man
19882,1,15,10%,0,0,Manitoba,"$50,000-$74,999",35 to 54 years,Some University/College,Woman,35 to 54 years_Woman
19911,1,50,20%,0,0,Alberta,"$50,000-$74,999",18 to 34 years,Some University/College,Woman,18 to 34 years_Woman
19923,1,50,20%,0,0,Manitoba,"$50,000-$74,999",18 to 34 years,Bachelors degree,Woman,18 to 34 years_Woman
19952,0,250,20%,1,0,Alberta,"$75,000-$99,999",18 to 34 years,Advanced degree,Man,18 to 34 years_Man
19958,1,865,10%,0,0,Alberta,"$100,000-$124,999",35 to 54 years,Advanced degree,Man,35 to 54 years_Man
19965,1,250,10%,1,0,Manitoba,"$150,000 and over",35 to 54 years,Bachelors degree,Man,35 to 54 years_Man
19970,1,50,10%,0,0,Manitoba,"$25,000-$49,999",35 to 54 years,Advanced degree,Woman,35 to 54 years_Woman
19983,0,865,10%,0,0,Manitoba,"$100,000-$124,999",35 to 54 years,Bachelors degree,Woman,35 to 54 years_Woman
19991,1,865,20%,0,0,Alberta,"$50,000-$74,999",35 to 54 years,Some University/College,Man,35 to 54 years_Man
20000,1,50,20%,0,0,Alberta,Missing,35 to 54 years,Some University/College,Woman,35 to 54 years_Woman
20001,0,50,10%,0,0,Manitoba,"$150,000 and over",55 and over,Advanced degree,Man,55 and over_Man
20110,1,50,20%,0,0,Alberta,Missing,55 and over,High school or less,Woman,55 and over_Woman
20124,1,50,10%,0,0,Alberta,"$150,000 and over",35 to 54 years,Some University/College,Woman,35 to 54 years_Woman
20125,1,15,20%,0,0,Alberta,"$25,000-$49,999",35 to 54 years,High school or less,Woman,35 to 54 years_Woman
20143,0,250,20%,0,0,Alberta,"$50,000-$74,999",35 to 54 years,Bachelors degree,Woman,35 to 54 years_Woman
20151,0,125,10%,1,0,Alberta,"$25,000-$49,999",35 to 54 years,Vocational/Trade/Technical School,Man,35 to 54 years_Man
20153,0,865,20%,1,0,Alberta,"$0-$25,000",55 and over,High school or less,Woman,55 and over_Woman
20168,0,865,10%,0,0,Alberta,"$50,000-$74,999",35 to 54 years,Advanced degree,Woman,35 to 54 years_Woman
20170,1,430,10%,0,0,Alberta,"$50,000-$74,999",18 to 34 years,Vocational/Trade/Technical School,Woman,18 to 34 years_Woman
