id,choice,sturgeon_1,sturgeon_2,sturgeon_3,waterfowl_1,waterfowl_2,waterfowl_3,muskrat_1,muskrat_2,muskrat_3,habitat_1,habitat_2,habitat_3,cost_1,cost_2,cost_3,vote_rw,province,gender,age_group,income_group,education_group,rw_vote,age_gender
14564,1,35,10,35,25,15,25,5,20,20,45,45,60,0,215,345,0,Quebec,Woman,65 and over,"$0-$29,999",Vocational/Trade/Technical School,0.214,65 and over_Woman
14625,1,35,60,35,25,15,75,5,5,40,45,60,30,0,85,345,0,Quebec,Man,55 to 64 years,"$30,000-$49,999",Bachelors degree,0.214,55 to 64 years_Man
14625,2,35,100,10,25,15,85,5,5,70,45,45,85,0,85,85,0,Quebec,Man,55 to 64 years,"$30,000-$49,999",Bachelors degree,0.214,55 to 64 years_Man
14625,2,35,10,60,25,75,15,5,70,5,45,45,60,0,25,215,0,Quebec,Man,55 to 64 years,"$30,000-$49,999",Bachelors degree,0.214,55 to 64 years_Man
14625,1,35,35,100,25,15,85,5,20,70,45,85,45,0,130,130,0,Quebec,Man,55 to 64 years,"$30,000-$49,999",Bachelors degree,0.214,55 to 64 years_Man
14625,3,35,100,35,25,25,75,5,70,5,45,45,60,0,50,215,0,Quebec,Man,55 to 64 years,"$30,000-$49,999",Bachelors degree,0.214,55 to 64 years_Man
14625,2,35,35,60,25,85,15,5,70,20,45,85,30,0,50,215,0,Quebec,Man,55 to 64 years,"$30,000-$49,999",Bachelors degree,0.214,55 to 64 years_Man
14677,1,35,10,100,25,85,15,5,5,70,45,30,85,0,130,215,1,Alberta,Man,55 to 64 years,"$150,000 and over",Advanced degree,0.627,55 to 64 years_Man
14677,1,35,35,100,25,15,85,5,20,40,45,30,85,0,25,215,1,Alberta,Man,55 to 64 years,"$150,000 and over",Advanced degree,0.627,55 to 64 years_Man
14677,1,35,100,10,25,15,75,5,20,40,45,85,30,0,50,130,1,Alberta,Man,55 to 64 years,"$150,000 and over",Advanced degree,0.627,55 to 64 years_Man
14677,1,35,35,10,25,75,15,5,40,5,45,30,60,0,345,50,1,Alberta,Man,55 to 64 years,"$150,000 and over",Advanced degree,0.627,55 to 64 years_Man
14677,1,35,100,10,25,50,50,5,5,40,45,85,30,0,85,215,1,Alberta,Man,55 to 64 years,"$150,000 and over",Advanced degree,0.627,55 to 64 years_Man
14677,1,35,100,35,25,75,50,5,5,40,45,45,45,0,25,215,1,Alberta,Man,55 to 64 years,"$150,000 and over",Advanced degree,0.627,55 to 64 years_Man
14757,3,35,100,10,25,15,85,5,70,5,45,85,30,0,215,130,1,Ontario,Woman,18 to 34 years,"$90,000-$149,999",Some University/College,0.403,18 to 34 years_Woman
14757,1,35,100,35,25,85,15,5,40,20,45,85,30,0,215,25,1,Ontario,Woman,18 to 34 years,"$90,000-$149,999",Some University/College,0.403,18 to 34 years_Woman
14757,2,35,100,10,25,15,75,5,20,40,45,85,30,0,50,130,1,Ontario,Woman,18 to 34 years,"$90,000-$149,999",Some University/College,0.403,18 to 34 years_Woman
14757,2,35,35,10,25,75,15,5,40,5,45,30,60,0,345,50,1,Ontario,Woman,18 to 34 years,"$90,000-$149,999",Some University/College,0.403,18 to 34 years_Woman
14757,3,35,100,10,25,50,50,5,5,40,45,85,30,0,85,215,1,Ontario,Woman,18 to 34 years,"$90,000-$149,999",Some University/College,0.403,18 to 34 years_Woman
14757,2,35,100,35,25,75,50,5,5,40,45,45,45,0,25,215,1,Ontario,Woman,18 to 34 years,"$90,000-$149,999",Some University/College,0.403,18 to 34 years_Woman
14824,3,35,35,60,25,75,15,5,40,5,45,30,60,0,345,85,0,British Columbia,Woman,55 to 64 years,"$50,000-$69,999",High school or less,0.38,55 to 64 years_Woman
14824,2,35,10,100,25,85,15,5,70,5,45,85,45,0,85,85,0,British Columbia,Woman,55 to 64 years,"$50,000-$69,999",High school or less,0.38,55 to 64 years_Woman
14824,3,35,60,10,25,15,75,5,5,70,45,60,45,0,215,25,0,British Columbia,Woman,55 to 64 years,"$50,000-$69,999",High school or less,0.38,55 to 64 years_Woman
14824,3,35,35,100,25,15,85,5,20,70,45,85,45,0,130,130,0,British Columbia,Woman,55 to 64 years,"$50,000-$69,999",High school or less,0.38,55 to 64 years_Woman
14824,2,35,100,35,25,25,75,5,70,5,45,45,60,0,50,215,0,British Columbia,Woman,55 to 64 years,"$50,000-$69,999",High school or less,0.38,55 to 64 years_Woman
14824,2,35,35,60,25,85,15,5,70,20,45,85,30,0,50,215,0,British Columbia,Woman,55 to 64 years,"$50,000-$69,999",High school or less,0.38,55 to 64 years_Woman
14958,2,35,35,35,25,15,85,5,20,40,45,85,30,0,85,130,1,Quebec,Man,65 and over,"$50,000-$69,999",Bachelors degree,0.214,65 and over_Man
14958,2,35,35,100,25,50,85,5,5,70,45,85,30,0,50,25,1,Quebec,Man,65 and over,"$50,000-$69,999",Bachelors degree,0.214,65 and over_Man
14958,1,35,100,35,25,25,85,5,20,70,45,45,85,0,345,25,1,Quebec,Man,65 and over,"$50,000-$69,999",Bachelors degree,0.214,65 and over_Man
14958,3,35,10,60,25,25,85,5,70,5,45,45,60,0,215,85,1,Quebec,Man,65 and over,"$50,000-$69,999",Bachelors degree,0.214,65 and over_Man
14958,2,35,100,35,25,25,85,5,70,5,45,85,30,0,25,85,1,Quebec,Man,65 and over,"$50,000-$69,999",Bachelors degree,0.214,65 and over_Man
14958,2,35,10,100,25,50,85,5,40,20,45,45,85,0,130,215,1,Quebec,Man,65 and over,"$50,000-$69,999",Bachelors degree,0.214,65 and over_Man
15038,1,35,100,10,25,15,85,5,70,5,45,85,30,0,215,130,0,Quebec,Woman,18 to 34 years,"$0-$29,999",High school or less,0.214,18 to 34 years_Woman
15038,2,35,35,100,25,15,85,5,20,40,45,30,85,0,25,215,0,Quebec,Woman,18 to 34 years,"$0-$29,999",High school or less,0.214,18 to 34 years_Woman
15038,2,35,100,10,25,15,75,5,20,40,45,85,30,0,50,130,0,Quebec,Woman,18 to 34 years,"$0-$29,999",High school or less,0.214,18 to 34 years_Woman
15038,2,35,10,35,25,15,75,5,5,40,45,60,30,0,50,345,0,Quebec,Woman,18 to 34 years,"$0-$29,999",High school or less,0.214,18 to 34 years_Woman
15038,2,35,100,10,25,50,50,5,5,40,45,85,30,0,85,215,0,Quebec,Woman,18 to 34 years,"$0-$29,999",High school or less,0.214,18 to 34 years_Woman
15038,3,35,35,100,25,50,75,5,40,5,45,45,45,0,215,25,0,Quebec,Woman,18 to 34 years,"$0-$29,999",High school or less,0.214,18 to 34 years_Woman
15073,3,35,100,10,25,85,25,5,20,70,45,60,45,0,345,50,0,Manitoba,Woman,35 to 44 years,"$30,000-$49,999",Advanced degree,0.468,35 to 44 years_Woman
15073,3,35,100,10,25,50,75,5,70,5,45,30,85,0,130,130,0,Manitoba,Woman,35 to 44 years,"$30,000-$49,999",Advanced degree,0.468,35 to 44 years_Woman
15073,2,35,10,100,25,50,15,5,20,40,45,30,60,0,25,345,0,Manitoba,Woman,35 to 44 years,"$30,000-$49,999",Advanced degree,0.468,35 to 44 years_Woman
15073,2,35,10,100,25,25,85,5,40,40,45,60,45,0,215,85,0,Manitoba,Woman,35 to 44 years,"$30,000-$49,999",Advanced degree,0.468,35 to 44 years_Woman
15073,2,35,10,100,25,85,15,5,20,20,45,85,30,0,215,50,0,Manitoba,Woman,35 to 44 years,"$30,000-$49,999",Advanced degree,0.468,35 to 44 years_Woman
15073,3,35,100,35,25,50,75,5,5,70,45,85,30,0,215,85,0,Manitoba,Woman,35 to 44 years,"$30,000-$49,999",Advanced degree,0.468,35 to 44 years_Woman
15146,2,35,35,100,25,85,15,5,70,20,45,85,45,0,85,85,0,Ontario,Man,18 to 34 years,"$90,000-$149,999",Advanced degree,0.403,18 to 34 years_Man
15146,2,35,10,100,25,15,85,5,20,20,45,45,85,0,25,345,0,Ontario,Man,18 to 34 years,"$90,000-$149,999",Advanced degree,0.403,18 to 34 years_Man
15146,2,35,60,60,25,25,85,5,40,40,45,85,30,0,50,345,0,Ontario,Man,18 to 34 years,"$90,000-$149,999",Advanced degree,0.403,18 to 34 years_Man
15146,3,35,60,35,25,15,75,5,70,5,45,30,85,0,345,85,0,Ontario,Man,18 to 34 years,"$90,000-$149,999",Advanced degree,0.403,18 to 34 years_Man
15146,3,35,100,35,25,75,75,5,70,5,45,85,30,0,345,25,0,Ontario,Man,18 to 34 years,"$90,000-$149,999",Advanced degree,0.403,18 to 34 years_Man
15146,2,35,60,100,25,15,85,5,5,70,45,45,60,0,25,345,0,Ontario,Man,18 to 34 years,"$90,000-$149,999",Advanced degree,0.403,18 to 34 years_Man
15164,3,35,60,100,25,75,25,5,5,70,45,30,85,0,50,345,0,Ontario,Woman,35 to 44 years,"$70,000-$89,999",Bachelors degree,0.403,35 to 44 years_Woman
15164,2,35,100,10,25,50,50,5,5,70,45,85,45,0,345,25,0,Ontario,Woman,35 to 44 years,"$70,000-$89,999",Bachelors degree,0.403,35 to 44 years_Woman
15164,3,35,100,10,25,25,75,5,5,70,45,45,60,0,25,25,0,Ontario,Woman,35 to 44 years,"$70,000-$89,999",Bachelors degree,0.403,35 to 44 years_Woman
15164,3,35,60,35,25,25,85,5,40,40,45,60,60,0,345,25,0,Ontario,Woman,35 to 44 years,"$70,000-$89,999",Bachelors degree,0.403,35 to 44 years_Woman
15164,3,35,100,10,25,15,85,5,70,5,45,30,60,0,25,85,0,Ontario,Woman,35 to 44 years,"$70,000-$89,999",Bachelors degree,0.403,35 to 44 years_Woman
15164,2,35,10,60,25,50,25,5,20,40,45,85,45,0,25,345,0,Ontario,Woman,35 to 44 years,"$70,000-$89,999",Bachelors degree,0.403,35 to 44 years_Woman
15227,2,35,35,100,25,85,15,5,70,20,45,85,45,0,85,85,0,Ontario,Woman,55 to 64 years,"$70,000-$89,999",Bachelors degree,0.403,55 to 64 years_Woman
15227,1,35,10,100,25,15,85,5,20,20,45,45,85,0,25,345,0,Ontario,Woman,55 to 64 years,"$70,000-$89,999",Bachelors degree,0.403,55 to 64 years_Woman
15227,1,35,60,60,25,85,25,5,40,40,45,30,85,0,345,50,0,Ontario,Woman,55 to 64 years,"$70,000-$89,999",Bachelors degree,0.403,55 to 64 years_Woman
15227,1,35,60,35,25,15,75,5,70,5,45,30,85,0,345,85,0,Ontario,Woman,55 to 64 years,"$70,000-$89,999",Bachelors degree,0.403,55 to 64 years_Woman
15227,2,35,35,100,25,75,75,5,5,70,45,30,85,0,25,345,0,Ontario,Woman,55 to 64 years,"$70,000-$89,999",Bachelors degree,0.403,55 to 64 years_Woman
15227,2,35,100,60,25,85,15,5,70,5,45,60,45,0,345,25,0,Ontario,Woman,55 to 64 years,"$70,000-$89,999",Bachelors degree,0.403,55 to 64 years_Woman
15234,1,35,100,10,25,85,25,5,20,70,45,60,45,0,345,50,1,Ontario,Woman,45 to 54 years,"$50,000-$69,999",Vocational/Trade/Technical School,0.403,45 to 54 years_Woman
15234,2,35,100,10,25,50,75,5,70,5,45,30,85,0,130,130,1,Ontario,Woman,45 to 54 years,"$50,000-$69,999",Vocational/Trade/Technical School,0.403,45 to 54 years_Woman
15234,2,35,100,10,25,15,50,5,40,20,45,60,30,0,345,25,1,Ontario,Woman,45 to 54 years,"$50,000-$69,999",Vocational/Trade/Technical School,0.403,45 to 54 years_Woman
15234,1,35,10,100,25,25,85,5,40,40,45,60,45,0,215,85,1,Ontario,Woman,45 to 54 years,"$50,000-$69,999",Vocational/Trade/Technical School,0.403,45 to 54 years_Woman
15234,1,35,10,100,25,85,15,5,20,20,45,85,30,0,215,50,1,Ontario,Woman,45 to 54 years,"$50,000-$69,999",Vocational/Trade/Technical School,0.403,45 to 54 years_Woman
15234,2,35,100,35,25,50,75,5,5,70,45,85,30,0,215,85,1,Ontario,Woman,45 to 54 years,"$50,000-$69,999",Vocational/Trade/Technical School,0.403,45 to 54 years_Woman
15238,2,35,10,100,25,85,15,5,5,70,45,30,85,0,130,215,0,Ontario,Woman,65 and over,"$70,000-$89,999",Vocational/Trade/Technical School,0.403,65 and over_Woman
15238,1,35,35,100,25,15,85,5,20,40,45,30,85,0,25,215,0,Ontario,Woman,65 and over,"$70,000-$89,999",Vocational/Trade/Technical School,0.403,65 and over_Woman
15238,1,35,10,100,25,75,15,5,40,20,45,30,85,0,130,50,0,Ontario,Woman,65 and over,"$70,000-$89,999",Vocational/Trade/Technical School,0.403,65 and over_Woman
15238,2,35,10,35,25,15,75,5,5,40,45,60,30,0,50,345,0,Ontario,Woman,65 and over,"$70,000-$89,999",Vocational/Trade/Technical School,0.403,65 and over_Woman
15238,1,35,100,10,25,50,50,5,5,40,45,85,30,0,85,215,0,Ontario,Woman,65 and over,"$70,000-$89,999",Vocational/Trade/Technical School,0.403,65 and over_Woman
15238,1,35,100,35,25,75,50,5,5,40,45,45,45,0,25,215,0,Ontario,Woman,65 and over,"$70,000-$89,999",Vocational/Trade/Technical School,0.403,65 and over_Woman
15244,2,35,60,100,25,75,25,5,5,70,45,30,85,0,50,345,0,Alberta,Woman,18 to 34 years,"$150,000 and over",Bachelors degree,0.627,18 to 34 years_Woman
15244,2,35,100,10,25,50,50,5,5,70,45,85,45,0,345,25,0,Alberta,Woman,18 to 34 years,"$150,000 and over",Bachelors degree,0.627,18 to 34 years_Woman
15244,2,35,10,100,25,75,25,5,70,5,45,60,45,0,25,25,0,Alberta,Woman,18 to 34 years,"$150,000 and over",Bachelors degree,0.627,18 to 34 years_Woman
15244,2,35,35,60,25,85,25,5,40,40,45,60,60,0,25,345,0,Alberta,Woman,18 to 34 years,"$150,000 and over",Bachelors degree,0.627,18 to 34 years_Woman
15244,3,35,10,100,25,85,15,5,5,70,45,60,30,0,85,25,0,Alberta,Woman,18 to 34 years,"$150,000 and over",Bachelors degree,0.627,18 to 34 years_Woman
15244,2,35,10,60,25,50,25,5,20,40,45,85,45,0,25,345,0,Alberta,Woman,18 to 34 years,"$150,000 and over",Bachelors degree,0.627,18 to 34 years_Woman
15313,2,35,10,100,25,25,85,5,70,20,45,45,60,0,50,345,0,Saskatchewan,Woman,35 to 44 years,"$90,000-$149,999",Advanced degree,0.657,35 to 44 years_Woman
15313,3,35,100,10,25,50,75,5,70,5,45,30,85,0,130,130,0,Saskatchewan,Woman,35 to 44 years,"$90,000-$149,999",Advanced degree,0.657,35 to 44 years_Woman
15313,2,35,10,100,25,50,15,5,20,40,45,30,60,0,25,345,0,Saskatchewan,Woman,35 to 44 years,"$90,000-$149,999",Advanced degree,0.657,35 to 44 years_Woman
15313,3,35,10,100,25,25,85,5,40,40,45,60,45,0,215,85,0,Saskatchewan,Woman,35 to 44 years,"$90,000-$149,999",Advanced degree,0.657,35 to 44 years_Woman
15313,1,35,100,10,25,15,85,5,20,20,45,30,85,0,50,215,0,Saskatchewan,Woman,35 to 44 years,"$90,000-$149,999",Advanced degree,0.657,35 to 44 years_Woman
15313,2,35,35,100,25,75,50,5,70,5,45,30,85,0,85,215,0,Saskatchewan,Woman,35 to 44 years,"$90,000-$149,999",Advanced degree,0.657,35 to 44 years_Woman
15464,3,35,100,35,25,15,85,5,20,70,45,45,85,0,85,85,1,Ontario,Woman,18 to 34 years,"$90,000-$149,999",Bachelors degree,0.403,18 to 34 years_Woman
15464,1,35,10,100,25,15,85,5,20,20,45,45,85,0,25,345,1,Ontario,Woman,18 to 34 years,"$90,000-$149,999",Bachelors degree,0.403,18 to 34 years_Woman
15464,3,35,60,60,25,85,25,5,40,40,45,30,85,0,345,50,1,Ontario,Woman,18 to 34 years,"$90,000-$149,999",Bachelors degree,0.403,18 to 34 years_Woman
15464,2,35,35,60,25,75,15,5,5,70,45,85,30,0,85,345,1,Ontario,Woman,18 to 34 years,"$90,000-$149,999",Bachelors degree,0.403,18 to 34 years_Woman
15464,1,35,35,100,25,75,75,5,5,70,45,30,85,0,25,345,1,Ontario,Woman,18 to 34 years,"$90,000-$149,999",Bachelors degree,0.403,18 to 34 years_Woman
15464,2,35,60,100,25,15,85,5,5,70,45,45,60,0,25,345,1,Ontario,Woman,18 to 34 years,"$90,000-$149,999",Bachelors degree,0.403,18 to 34 years_Woman
15623,1,35,60,35,25,15,75,5,5,40,45,60,30,0,85,345,0,Ontario,Woman,35 to 44 years,"$70,000-$89,999",Bachelors degree,0.403,35 to 44 years_Woman
15623,1,35,100,10,25,15,85,5,5,70,45,45,85,0,85,85,0,Ontario,Woman,35 to 44 years,"$70,000-$89,999",Bachelors degree,0.403,35 to 44 years_Woman
15623,1,35,10,60,25,75,15,5,70,5,45,45,60,0,25,215,0,Ontario,Woman,35 to 44 years,"$70,000-$89,999",Bachelors degree,0.403,35 to 44 years_Woman
15623,1,35,35,100,25,15,85,5,20,70,45,85,45,0,130,130,0,Ontario,Woman,35 to 44 years,"$70,000-$89,999",Bachelors degree,0.403,35 to 44 years_Woman
15623,1,35,100,35,25,25,75,5,70,5,45,45,60,0,50,215,0,Ontario,Woman,35 to 44 years,"$70,000-$89,999",Bachelors degree,0.403,35 to 44 years_Woman
15623,1,35,60,35,25,15,85,5,20,70,45,30,85,0,215,50,0,Ontario,Woman,35 to 44 years,"$70,000-$89,999",Bachelors degree,0.403,35 to 44 years_Woman
15631,3,35,100,35,25,15,85,5,70,5,45,85,45,0,85,130,0,Manitoba,Man,18 to 34 years,"$70,000-$89,999",Vocational/Trade/Technical School,0.468,18 to 34 years_Man
15631,2,35,60,60,25,15,85,5,40,40,45,85,30,0,50,345,0,Manitoba,Man,18 to 34 years,"$70,000-$89,999",Vocational/Trade/Technical School,0.468,18 to 34 years_Man
15631,2,35,100,35,25,75,50,5,20,70,45,30,85,0,25,215,0,Manitoba,Man,18 to 34 years,"$70,000-$89,999",Vocational/Trade/Technical School,0.468,18 to 34 years_Man
15631,1,35,60,10,25,75,15,5,70,20,45,45,60,0,345,25,0,Manitoba,Man,18 to 34 years,"$70,000-$89,999",Vocational/Trade/Technical School,0.468,18 to 34 years_Man
15631,3,35,10,60,25,75,15,5,5,70,45,85,30,0,50,130,0,Manitoba,Man,18 to 34 years,"$70,000-$89,999",Vocational/Trade/Technical School,0.468,18 to 34 years_Man
15631,2,35,35,60,25,25,50,5,5,40,45,85,45,0,25,345,0,Manitoba,Man,18 to 34 years,"$70,000-$89,999",Vocational/Trade/Technical School,0.468,18 to 34 years_Man
15642,2,35,60,60,25,75,50,5,5,70,45,85,30,0,50,215,0,British Columbia,Woman,18 to 34 years,"$0-$29,999",Bachelors degree,0.38,18 to 34 years_Woman
15642,2,35,100,60,25,75,25,5,70,20,45,30,85,0,85,215,0,British Columbia,Woman,18 to 34 years,"$0-$29,999",Bachelors degree,0.38,18 to 34 years_Woman
15642,2,35,60,10,25,25,85,5,20,70,45,45,85,0,130,85,0,British Columbia,Woman,18 to 34 years,"$0-$29,999",Bachelors degree,0.38,18 to 34 years_Woman
15642,2,35,100,35,25,50,50,5,20,70,45,30,85,0,25,345,0,British Columbia,Woman,18 to 34 years,"$0-$29,999",Bachelors degree,0.38,18 to 34 years_Woman
15642,3,35,10,100,25,75,15,5,5,70,45,60,60,0,130,130,0,British Columbia,Woman,18 to 34 years,"$0-$29,999",Bachelors degree,0.38,18 to 34 years_Woman
15642,1,35,10,35,25,15,25,5,20,20,45,45,60,0,215,345,0,British Columbia,Woman,18 to 34 years,"$0-$29,999",Bachelors degree,0.38,18 to 34 years_Woman
15644,3,35,100,60,25,25,75,5,70,5,45,85,30,0,345,50,0,Saskatchewan,Woman,18 to 34 years,"$30,000-$49,999",Some University/College,0.657,18 to 34 years_Woman
15644,3,35,100,10,25,50,50,5,5,70,45,85,45,0,345,25,0,Saskatchewan,Woman,18 to 34 years,"$30,000-$49,999",Some University/College,0.657,18 to 34 years_Woman
15644,2,35,100,10,25,25,75,5,5,70,45,45,60,0,25,25,0,Saskatchewan,Woman,18 to 34 years,"$30,000-$49,999",Some University/College,0.657,18 to 34 years_Woman
15644,2,35,35,60,25,85,25,5,40,40,45,60,60,0,25,345,0,Saskatchewan,Woman,18 to 34 years,"$30,000-$49,999",Some University/College,0.657,18 to 34 years_Woman
15644,2,35,100,10,25,15,85,5,70,5,45,30,60,0,25,85,0,Saskatchewan,Woman,18 to 34 years,"$30,000-$49,999",Some University/College,0.657,18 to 34 years_Woman
15644,3,35,60,10,25,25,50,5,40,20,45,45,85,0,345,25,0,Saskatchewan,Woman,18 to 34 years,"$30,000-$49,999",Some University/College,0.657,18 to 34 years_Woman
15672,1,35,100,10,25,85,25,5,20,70,45,60,45,0,345,50,0,Quebec,Woman,45 to 54 years,"$70,000-$89,999",Some University/College,0.214,45 to 54 years_Woman
15672,1,35,100,10,25,50,75,5,70,5,45,30,85,0,130,130,0,Quebec,Woman,45 to 54 years,"$70,000-$89,999",Some University/College,0.214,45 to 54 years_Woman
15672,1,35,10,100,25,50,15,5,20,40,45,30,60,0,25,345,0,Quebec,Woman,45 to 54 years,"$70,000-$89,999",Some University/College,0.214,45 to 54 years_Woman
15672,1,35,10,100,25,25,85,5,40,40,45,60,45,0,215,85,0,Quebec,Woman,45 to 54 years,"$70,000-$89,999",Some University/College,0.214,45 to 54 years_Woman
15672,1,35,100,10,25,15,85,5,20,20,45,30,85,0,50,215,0,Quebec,Woman,45 to 54 years,"$70,000-$89,999",Some University/College,0.214,45 to 54 years_Woman
15672,1,35,35,100,25,75,50,5,70,5,45,30,85,0,85,215,0,Quebec,Woman,45 to 54 years,"$70,000-$89,999",Some University/College,0.214,45 to 54 years_Woman
15711,2,35,100,35,25,15,85,5,70,5,45,85,45,0,85,130,0,Alberta,Woman,65 and over,Missing,Vocational/Trade/Technical School,0.627,65 and over_Woman
15711,3,35,60,60,25,85,15,5,40,40,45,30,85,0,345,50,0,Alberta,Woman,65 and over,Missing,Vocational/Trade/Technical School,0.627,65 and over_Woman
15711,3,35,35,100,25,50,75,5,70,20,45,85,30,0,215,25,0,Alberta,Woman,65 and over,Missing,Vocational/Trade/Technical School,0.627,65 and over_Woman
15711,2,35,10,60,25,15,75,5,20,70,45,60,45,0,25,345,0,Alberta,Woman,65 and over,Missing,Vocational/Trade/Technical School,0.627,65 and over_Woman
15711,2,35,10,60,25,75,15,5,5,70,45,85,30,0,50,130,0,Alberta,Woman,65 and over,Missing,Vocational/Trade/Technical School,0.627,65 and over_Woman
15711,2,35,35,60,25,25,50,5,5,40,45,85,45,0,25,345,0,Alberta,Woman,65 and over,Missing,Vocational/Trade/Technical School,0.627,65 and over_Woman
15715,2,35,35,35,25,15,85,5,20,40,45,85,30,0,85,130,0,Ontario,Woman,65 and over,"$50,000-$69,999",High school or less,0.403,65 and over_Woman
15715,2,35,100,35,25,85,50,5,70,5,45,30,85,0,25,50,0,Ontario,Woman,65 and over,"$50,000-$69,999",High school or less,0.403,65 and over_Woman
15715,2,35,35,100,25,85,25,5,70,20,45,85,45,0,25,345,0,Ontario,Woman,65 and over,"$50,000-$69,999",High school or less,0.403,65 and over_Woman
15715,3,35,10,60,25,25,85,5,70,5,45,45,60,0,215,85,0,Ontario,Woman,65 and over,"$50,000-$69,999",High school or less,0.403,65 and over_Woman
15715,3,35,35,100,25,85,25,5,5,70,45,30,85,0,85,25,0,Ontario,Woman,65 and over,"$50,000-$69,999",High school or less,0.403,65 and over_Woman
15715,3,35,100,10,25,85,50,5,20,40,45,85,45,0,215,130,0,Ontario,Woman,65 and over,"$50,000-$69,999",High school or less,0.403,65 and over_Woman
15721,2,35,60,60,25,50,75,5,70,5,45,30,85,0,215,50,0,British Columbia,Man,55 to 64 years,"$50,000-$69,999",Some University/College,0.38,55 to 64 years_Man
15721,2,35,60,100,25,25,75,5,20,70,45,85,30,0,215,85,0,British Columbia,Man,55 to 64 years,"$50,000-$69,999",Some University/College,0.38,55 to 64 years_Man
15721,2,35,60,10,25,25,85,5,20,70,45,45,85,0,130,85,0,British Columbia,Man,55 to 64 years,"$50,000-$69,999",Some University/College,0.38,55 to 64 years_Man
15721,2,35,35,100,25,50,50,5,70,20,45,85,30,0,345,25,0,British Columbia,Man,55 to 64 years,"$50,000-$69,999",Some University/College,0.38,55 to 64 years_Man
15721,2,35,100,10,25,15,75,5,70,5,45,60,60,0,130,130,0,British Columbia,Man,55 to 64 years,"$50,000-$69,999",Some University/College,0.38,55 to 64 years_Man
15721,2,35,35,10,25,25,15,5,20,20,45,60,45,0,345,215,0,British Columbia,Man,55 to 64 years,"$50,000-$69,999",Some University/College,0.38,55 to 64 years_Man
15866,3,35,100,35,25,15,85,5,20,70,45,45,85,0,85,85,1,British Columbia,Man,65 and over,"$90,000-$149,999",Some University/College,0.38,65 and over_Man
15866,2,35,100,10,25,85,15,5,20,20,45,85,45,0,345,25,1,British Columbia,Man,65 and over,"$90,000-$149,999",Some University/College,0.38,65 and over_Man
15866,3,35,60,60,25,85,25,5,40,40,45,30,85,0,345,50,1,British Columbia,Man,65 and over,"$90,000-$149,999",Some University/College,0.38,65 and over_Man
15866,3,35,35,60,25,75,15,5,5,70,45,85,30,0,85,345,1,British Columbia,Man,65 and over,"$90,000-$149,999",Some University/College,0.38,65 and over_Man
15866,3,35,35,100,25,75,75,5,5,70,45,30,85,0,25,345,1,British Columbia,Man,65 and over,"$90,000-$149,999",Some University/College,0.38,65 and over_Man
